Length,GeneticVariance,SelectionIntensity,SelectionAccuracy,ResponsetoSelection
7,0.2,0.8,0.2,0.004571429
7,0.2,0.8,0.3,0.006857143
7,0.2,0.8,0.4,0.009142857
7,0.2,0.8,0.5,0.011428571
7,0.2,0.8,0.6,0.013714286
7,0.2,0.8,0.7,0.016
7,0.2,0.8,0.8,0.018285714
7,0.2,0.8,0.9,0.020571429
7,0.2,0.8,1,0.022857143
7,0.2,0.9,0,0
7,0.2,0.9,0.1,0.002571429
7,0.2,0.9,0.2,0.005142857
7,0.2,0.9,0.3,0.007714286
7,0.2,0.9,0.4,0.010285714
7,0.2,0.9,0.5,0.012857143
7,0.2,0.9,0.6,0.015428571
7,0.2,0.9,0.7,0.018
7,0.2,0.9,0.8,0.020571429
7,0.2,0.9,0.9,0.023142857
7,0.2,0.9,1,0.025714286
7,0.2,1,0,0
7,0.2,1,0.1,0.002857143
7,0.2,1,0.2,0.005714286
7,0.2,1,0.3,0.008571429
7,0.2,1,0.4,0.011428571
7,0.2,1,0.5,0.014285714
7,0.2,1,0.6,0.017142857
7,0.2,1,0.7,0.02
7,0.2,1,0.8,0.022857143
7,0.2,1,0.9,0.025714286
7,0.2,1,1,0.028571429
7,0.3,0,0,0
7,0.3,0,0.1,0
7,0.3,0,0.2,0
7,0.3,0,0.3,0
7,0.3,0,0.4,0
7,0.3,0,0.5,0
7,0.3,0,0.6,0
7,0.3,0,0.7,0
7,0.3,0,0.8,0
7,0.3,0,0.9,0
7,0.3,0,1,0
7,0.3,0.1,0,0
7,0.3,0.1,0.1,0.000428571
7,0.3,0.1,0.2,0.000857143
7,0.3,0.1,0.3,0.001285714
7,0.3,0.1,0.4,0.001714286
7,0.3,0.1,0.5,0.002142857
7,0.3,0.1,0.6,0.002571429
7,0.3,0.1,0.7,0.003
7,0.3,0.1,0.8,0.003428571
7,0.3,0.1,0.9,0.003857143
7,0.3,0.1,1,0.004285714
7,0.3,0.2,0,0
7,0.3,0.2,0.1,0.000857143
7,0.3,0.2,0.2,0.001714286
7,0.3,0.2,0.3,0.002571429
7,0.3,0.2,0.4,0.003428571
7,0.3,0.2,0.5,0.004285714
7,0.3,0.2,0.6,0.005142857
7,0.3,0.2,0.7,0.006
7,0.3,0.2,0.8,0.006857143
7,0.3,0.2,0.9,0.007714286
7,0.3,0.2,1,0.008571429
7,0.3,0.3,0,0
7,0.3,0.3,0.1,0.001285714
7,0.3,0.3,0.2,0.002571429
7,0.3,0.3,0.3,0.003857143
7,0.3,0.3,0.4,0.005142857
7,0.3,0.3,0.5,0.006428571
7,0.3,0.3,0.6,0.007714286
7,0.3,0.3,0.7,0.009
7,0.3,0.3,0.8,0.010285714
7,0.3,0.3,0.9,0.011571429
7,0.3,0.3,1,0.012857143
7,0.3,0.4,0,0
7,0.3,0.4,0.1,0.001714286
7,0.3,0.4,0.2,0.003428571
7,0.3,0.4,0.3,0.005142857
7,0.3,0.4,0.4,0.006857143
7,0.3,0.4,0.5,0.008571429
7,0.3,0.4,0.6,0.010285714
7,0.3,0.4,0.7,0.012
7,0.3,0.4,0.8,0.013714286
7,0.3,0.4,0.9,0.015428571
7,0.3,0.4,1,0.017142857
7,0.3,0.5,0,0
7,0.3,0.5,0.1,0.002142857
7,0.3,0.5,0.2,0.004285714
7,0.3,0.5,0.3,0.006428571
7,0.3,0.5,0.4,0.008571429
7,0.3,0.5,0.5,0.010714286
7,0.3,0.5,0.6,0.012857143
7,0.3,0.5,0.7,0.015
7,0.3,0.5,0.8,0.017142857
7,0.3,0.5,0.9,0.019285714
7,0.3,0.5,1,0.021428571
7,0.3,0.6,0,0
7,0.3,0.6,0.1,0.002571429
7,0.3,0.6,0.2,0.005142857
7,0.3,0.6,0.3,0.007714286
7,0.3,0.6,0.4,0.010285714
7,0.3,0.6,0.5,0.012857143
7,0.3,0.6,0.6,0.015428571
7,0.3,0.6,0.7,0.018
7,0.3,0.6,0.8,0.020571429
7,0.3,0.6,0.9,0.023142857
7,0.3,0.6,1,0.025714286
7,0.3,0.7,0,0
7,0.3,0.7,0.1,0.003
7,0.3,0.7,0.2,0.006
7,0.3,0.7,0.3,0.009
7,0.3,0.7,0.4,0.012
7,0.3,0.7,0.5,0.015
7,0.3,0.7,0.6,0.018
7,0.3,0.7,0.7,0.021
7,0.3,0.7,0.8,0.024
7,0.3,0.7,0.9,0.027
7,0.3,0.7,1,0.03
7,0.3,0.8,0,0
7,0.3,0.8,0.1,0.003428571
7,0.3,0.8,0.2,0.006857143
7,0.3,0.8,0.3,0.010285714
7,0.3,0.8,0.4,0.013714286
7,0.3,0.8,0.5,0.017142857
7,0.3,0.8,0.6,0.020571429
7,0.3,0.8,0.7,0.024
7,0.3,0.8,0.8,0.027428571
7,0.3,0.8,0.9,0.030857143
7,0.3,0.8,1,0.034285714
7,0.3,0.9,0,0
7,0.3,0.9,0.1,0.003857143
7,0.3,0.9,0.2,0.007714286
7,0.3,0.9,0.3,0.011571429
7,0.3,0.9,0.4,0.015428571
7,0.3,0.9,0.5,0.019285714
7,0.3,0.9,0.6,0.023142857
7,0.3,0.9,0.7,0.027
7,0.3,0.9,0.8,0.030857143
7,0.3,0.9,0.9,0.034714286
7,0.3,0.9,1,0.038571429
7,0.3,1,0,0
7,0.3,1,0.1,0.004285714
7,0.3,1,0.2,0.008571429
7,0.3,1,0.3,0.012857143
7,0.3,1,0.4,0.017142857
7,0.3,1,0.5,0.021428571
7,0.3,1,0.6,0.025714286
7,0.3,1,0.7,0.03
7,0.3,1,0.8,0.034285714
7,0.3,1,0.9,0.038571429
7,0.3,1,1,0.042857143
7,0.4,0,0,0
7,0.4,0,0.1,0
7,0.4,0,0.2,0
7,0.4,0,0.3,0
7,0.4,0,0.4,0
7,0.4,0,0.5,0
7,0.4,0,0.6,0
7,0.4,0,0.7,0
7,0.4,0,0.8,0
7,0.4,0,0.9,0
7,0.4,0,1,0
7,0.4,0.1,0,0
7,0.4,0.1,0.1,0.000571429
7,0.4,0.1,0.2,0.001142857
7,0.4,0.1,0.3,0.001714286
7,0.4,0.1,0.4,0.002285714
7,0.4,0.1,0.5,0.002857143
7,0.4,0.1,0.6,0.003428571
7,0.4,0.1,0.7,0.004
7,0.4,0.1,0.8,0.004571429
7,0.4,0.1,0.9,0.005142857
7,0.4,0.1,1,0.005714286
7,0.4,0.2,0,0
7,0.4,0.2,0.1,0.001142857
7,0.4,0.2,0.2,0.002285714
7,0.4,0.2,0.3,0.003428571
7,0.4,0.2,0.4,0.004571429
7,0.4,0.2,0.5,0.005714286
7,0.4,0.2,0.6,0.006857143
7,0.4,0.2,0.7,0.008
7,0.4,0.2,0.8,0.009142857
7,0.4,0.2,0.9,0.010285714
7,0.4,0.2,1,0.011428571
7,0.4,0.3,0,0
7,0.4,0.3,0.1,0.001714286
7,0.4,0.3,0.2,0.003428571
7,0.4,0.3,0.3,0.005142857
7,0.4,0.3,0.4,0.006857143
7,0.4,0.3,0.5,0.008571429
7,0.4,0.3,0.6,0.010285714
7,0.4,0.3,0.7,0.012
7,0.4,0.3,0.8,0.013714286
7,0.4,0.3,0.9,0.015428571
7,0.4,0.3,1,0.017142857
7,0.4,0.4,0,0
7,0.4,0.4,0.1,0.002285714
7,0.4,0.4,0.2,0.004571429
7,0.4,0.4,0.3,0.006857143
7,0.4,0.4,0.4,0.009142857
7,0.4,0.4,0.5,0.011428571
7,0.4,0.4,0.6,0.013714286
7,0.4,0.4,0.7,0.016
7,0.4,0.4,0.8,0.018285714
7,0.4,0.4,0.9,0.020571429
7,0.4,0.4,1,0.022857143
7,0.4,0.5,0,0
7,0.4,0.5,0.1,0.002857143
7,0.4,0.5,0.2,0.005714286
7,0.4,0.5,0.3,0.008571429
7,0.4,0.5,0.4,0.011428571
7,0.4,0.5,0.5,0.014285714
7,0.4,0.5,0.6,0.017142857
7,0.4,0.5,0.7,0.02
7,0.4,0.5,0.8,0.022857143
7,0.4,0.5,0.9,0.025714286
7,0.4,0.5,1,0.028571429
7,0.4,0.6,0,0
7,0.4,0.6,0.1,0.003428571
7,0.4,0.6,0.2,0.006857143
7,0.4,0.6,0.3,0.010285714
7,0.4,0.6,0.4,0.013714286
7,0.4,0.6,0.5,0.017142857
7,0.4,0.6,0.6,0.020571429
7,0.4,0.6,0.7,0.024
7,0.4,0.6,0.8,0.027428571
7,0.4,0.6,0.9,0.030857143
7,0.4,0.6,1,0.034285714
7,0.4,0.7,0,0
7,0.4,0.7,0.1,0.004
7,0.4,0.7,0.2,0.008
7,0.4,0.7,0.3,0.012
7,0.4,0.7,0.4,0.016
7,0.4,0.7,0.5,0.02
7,0.4,0.7,0.6,0.024
7,0.4,0.7,0.7,0.028
7,0.4,0.7,0.8,0.032
7,0.4,0.7,0.9,0.036
7,0.4,0.7,1,0.04
7,0.4,0.8,0,0
7,0.4,0.8,0.1,0.004571429
7,0.4,0.8,0.2,0.009142857
7,0.4,0.8,0.3,0.013714286
7,0.4,0.8,0.4,0.018285714
7,0.4,0.8,0.5,0.022857143
7,0.4,0.8,0.6,0.027428571
7,0.4,0.8,0.7,0.032
7,0.4,0.8,0.8,0.036571429
7,0.4,0.8,0.9,0.041142857
7,0.4,0.8,1,0.045714286
7,0.4,0.9,0,0
7,0.4,0.9,0.1,0.005142857
7,0.4,0.9,0.2,0.010285714
7,0.4,0.9,0.3,0.015428571
7,0.4,0.9,0.4,0.020571429
7,0.4,0.9,0.5,0.025714286
7,0.4,0.9,0.6,0.030857143
7,0.4,0.9,0.7,0.036
7,0.4,0.9,0.8,0.041142857
7,0.4,0.9,0.9,0.046285714
7,0.4,0.9,1,0.051428571
7,0.4,1,0,0
7,0.4,1,0.1,0.005714286
7,0.4,1,0.2,0.011428571
7,0.4,1,0.3,0.017142857
7,0.4,1,0.4,0.022857143
7,0.4,1,0.5,0.028571429
7,0.4,1,0.6,0.034285714
7,0.4,1,0.7,0.04
7,0.4,1,0.8,0.045714286
7,0.4,1,0.9,0.051428571
7,0.4,1,1,0.057142857
7,0.5,0,0,0
7,0.5,0,0.1,0
7,0.5,0,0.2,0
7,0.5,0,0.3,0
7,0.5,0,0.4,0
7,0.5,0,0.5,0
7,0.5,0,0.6,0
7,0.5,0,0.7,0
7,0.5,0,0.8,0
7,0.5,0,0.9,0
7,0.5,0,1,0
7,0.5,0.1,0,0
7,0.5,0.1,0.1,0.000714286
7,0.5,0.1,0.2,0.001428571
7,0.5,0.1,0.3,0.002142857
7,0.5,0.1,0.4,0.002857143
7,0.5,0.1,0.5,0.003571429
7,0.5,0.1,0.6,0.004285714
7,0.5,0.1,0.7,0.005
7,0.5,0.1,0.8,0.005714286
7,0.5,0.1,0.9,0.006428571
7,0.5,0.1,1,0.007142857
7,0.5,0.2,0,0
7,0.5,0.2,0.1,0.001428571
7,0.5,0.2,0.2,0.002857143
7,0.5,0.2,0.3,0.004285714
7,0.5,0.2,0.4,0.005714286
7,0.5,0.2,0.5,0.007142857
7,0.5,0.2,0.6,0.008571429
7,0.5,0.2,0.7,0.01
7,0.5,0.2,0.8,0.011428571
7,0.5,0.2,0.9,0.012857143
7,0.5,0.2,1,0.014285714
7,0.5,0.3,0,0
7,0.5,0.3,0.1,0.002142857
7,0.5,0.3,0.2,0.004285714
7,0.5,0.3,0.3,0.006428571
7,0.5,0.3,0.4,0.008571429
7,0.5,0.3,0.5,0.010714286
7,0.5,0.3,0.6,0.012857143
7,0.5,0.3,0.7,0.015
7,0.5,0.3,0.8,0.017142857
7,0.5,0.3,0.9,0.019285714
7,0.5,0.3,1,0.021428571
7,0.5,0.4,0,0
7,0.5,0.4,0.1,0.002857143
7,0.5,0.4,0.2,0.005714286
7,0.5,0.4,0.3,0.008571429
7,0.5,0.4,0.4,0.011428571
7,0.5,0.4,0.5,0.014285714
7,0.5,0.4,0.6,0.017142857
7,0.5,0.4,0.7,0.02
7,0.5,0.4,0.8,0.022857143
7,0.5,0.4,0.9,0.025714286
7,0.5,0.4,1,0.028571429
7,0.5,0.5,0,0
7,0.5,0.5,0.1,0.003571429
7,0.5,0.5,0.2,0.007142857
7,0.5,0.5,0.3,0.010714286
7,0.5,0.5,0.4,0.014285714
7,0.5,0.5,0.5,0.017857143
7,0.5,0.5,0.6,0.021428571
7,0.5,0.5,0.7,0.025
7,0.5,0.5,0.8,0.028571429
7,0.5,0.5,0.9,0.032142857
7,0.5,0.5,1,0.035714286
7,0.5,0.6,0,0
7,0.5,0.6,0.1,0.004285714
7,0.5,0.6,0.2,0.008571429
7,0.5,0.6,0.3,0.012857143
7,0.5,0.6,0.4,0.017142857
7,0.5,0.6,0.5,0.021428571
7,0.5,0.6,0.6,0.025714286
7,0.5,0.6,0.7,0.03
7,0.5,0.6,0.8,0.034285714
7,0.5,0.6,0.9,0.038571429
7,0.5,0.6,1,0.042857143
7,0.5,0.7,0,0
7,0.5,0.7,0.1,0.005
7,0.5,0.7,0.2,0.01
7,0.5,0.7,0.3,0.015
7,0.5,0.7,0.4,0.02
7,0.5,0.7,0.5,0.025
7,0.5,0.7,0.6,0.03
7,0.5,0.7,0.7,0.035
7,0.5,0.7,0.8,0.04
7,0.5,0.7,0.9,0.045
7,0.5,0.7,1,0.05
7,0.5,0.8,0,0
7,0.5,0.8,0.1,0.005714286
7,0.5,0.8,0.2,0.011428571
7,0.5,0.8,0.3,0.017142857
7,0.5,0.8,0.4,0.022857143
7,0.5,0.8,0.5,0.028571429
7,0.5,0.8,0.6,0.034285714
7,0.5,0.8,0.7,0.04
7,0.5,0.8,0.8,0.045714286
7,0.5,0.8,0.9,0.051428571
7,0.5,0.8,1,0.057142857
7,0.5,0.9,0,0
7,0.5,0.9,0.1,0.006428571
7,0.5,0.9,0.2,0.012857143
7,0.5,0.9,0.3,0.019285714
7,0.5,0.9,0.4,0.025714286
7,0.5,0.9,0.5,0.032142857
7,0.5,0.9,0.6,0.038571429
7,0.5,0.9,0.7,0.045
7,0.5,0.9,0.8,0.051428571
7,0.5,0.9,0.9,0.057857143
7,0.5,0.9,1,0.064285714
7,0.5,1,0,0
7,0.5,1,0.1,0.007142857
7,0.5,1,0.2,0.014285714
7,0.5,1,0.3,0.021428571
7,0.5,1,0.4,0.028571429
7,0.5,1,0.5,0.035714286
7,0.5,1,0.6,0.042857143
7,0.5,1,0.7,0.05
7,0.5,1,0.8,0.057142857
7,0.5,1,0.9,0.064285714
7,0.5,1,1,0.071428571
7,0.6,0,0,0
7,0.6,0,0.1,0
7,0.6,0,0.2,0
7,0.6,0,0.3,0
7,0.6,0,0.4,0
7,0.6,0,0.5,0
7,0.6,0,0.6,0
7,0.6,0,0.7,0
7,0.6,0,0.8,0
7,0.6,0,0.9,0
7,0.6,0,1,0
7,0.6,0.1,0,0
7,0.6,0.1,0.1,0.000857143
7,0.6,0.1,0.2,0.001714286
7,0.6,0.1,0.3,0.002571429
7,0.6,0.1,0.4,0.003428571
7,0.6,0.1,0.5,0.004285714
7,0.6,0.1,0.6,0.005142857
7,0.6,0.1,0.7,0.006
7,0.6,0.1,0.8,0.006857143
7,0.6,0.1,0.9,0.007714286
7,0.6,0.1,1,0.008571429
7,0.6,0.2,0,0
7,0.6,0.2,0.1,0.001714286
7,0.6,0.2,0.2,0.003428571
7,0.6,0.2,0.3,0.005142857
7,0.6,0.2,0.4,0.006857143
7,0.6,0.2,0.5,0.008571429
7,0.6,0.2,0.6,0.010285714
7,0.6,0.2,0.7,0.012
7,0.6,0.2,0.8,0.013714286
7,0.6,0.2,0.9,0.015428571
7,0.6,0.2,1,0.017142857
7,0.6,0.3,0,0
7,0.6,0.3,0.1,0.002571429
7,0.6,0.3,0.2,0.005142857
7,0.6,0.3,0.3,0.007714286
7,0.6,0.3,0.4,0.010285714
7,0.6,0.3,0.5,0.012857143
7,0.6,0.3,0.6,0.015428571
7,0.6,0.3,0.7,0.018
7,0.6,0.3,0.8,0.020571429
7,0.6,0.3,0.9,0.023142857
7,0.6,0.3,1,0.025714286
7,0.6,0.4,0,0
7,0.6,0.4,0.1,0.003428571
7,0.6,0.4,0.2,0.006857143
7,0.6,0.4,0.3,0.010285714
7,0.6,0.4,0.4,0.013714286
7,0.6,0.4,0.5,0.017142857
7,0.6,0.4,0.6,0.020571429
7,0.6,0.4,0.7,0.024
7,0.6,0.4,0.8,0.027428571
7,0.6,0.4,0.9,0.030857143
7,0.6,0.4,1,0.034285714
7,0.6,0.5,0,0
7,0.6,0.5,0.1,0.004285714
7,0.6,0.5,0.2,0.008571429
7,0.6,0.5,0.3,0.012857143
7,0.6,0.5,0.4,0.017142857
7,0.6,0.5,0.5,0.021428571
7,0.6,0.5,0.6,0.025714286
7,0.6,0.5,0.7,0.03
7,0.6,0.5,0.8,0.034285714
7,0.6,0.5,0.9,0.038571429
7,0.6,0.5,1,0.042857143
7,0.6,0.6,0,0
7,0.6,0.6,0.1,0.005142857
7,0.6,0.6,0.2,0.010285714
7,0.6,0.6,0.3,0.015428571
7,0.6,0.6,0.4,0.020571429
7,0.6,0.6,0.5,0.025714286
7,0.6,0.6,0.6,0.030857143
7,0.6,0.6,0.7,0.036
7,0.6,0.6,0.8,0.041142857
7,0.6,0.6,0.9,0.046285714
7,0.6,0.6,1,0.051428571
7,0.6,0.7,0,0
7,0.6,0.7,0.1,0.006
7,0.6,0.7,0.2,0.012
7,0.6,0.7,0.3,0.018
7,0.6,0.7,0.4,0.024
7,0.6,0.7,0.5,0.03
7,0.6,0.7,0.6,0.036
7,0.6,0.7,0.7,0.042
7,0.6,0.7,0.8,0.048
7,0.6,0.7,0.9,0.054
7,0.6,0.7,1,0.06
7,0.6,0.8,0,0
7,0.6,0.8,0.1,0.006857143
7,0.6,0.8,0.2,0.013714286
7,0.6,0.8,0.3,0.020571429
7,0.6,0.8,0.4,0.027428571
7,0.6,0.8,0.5,0.034285714
7,0.6,0.8,0.6,0.041142857
7,0.6,0.8,0.7,0.048
7,0.6,0.8,0.8,0.054857143
7,0.6,0.8,0.9,0.061714286
7,0.6,0.8,1,0.068571429
7,0.6,0.9,0,0
7,0.6,0.9,0.1,0.007714286
7,0.6,0.9,0.2,0.015428571
7,0.6,0.9,0.3,0.023142857
7,0.6,0.9,0.4,0.030857143
7,0.6,0.9,0.5,0.038571429
7,0.6,0.9,0.6,0.046285714
7,0.6,0.9,0.7,0.054
7,0.6,0.9,0.8,0.061714286
7,0.6,0.9,0.9,0.069428571
7,0.6,0.9,1,0.077142857
7,0.6,1,0,0
7,0.6,1,0.1,0.008571429
7,0.6,1,0.2,0.017142857
7,0.6,1,0.3,0.025714286
7,0.6,1,0.4,0.034285714
7,0.6,1,0.5,0.042857143
7,0.6,1,0.6,0.051428571
7,0.6,1,0.7,0.06
7,0.6,1,0.8,0.068571429
7,0.6,1,0.9,0.077142857
7,0.6,1,1,0.085714286
7,0.7,0,0,0
7,0.7,0,0.1,0
7,0.7,0,0.2,0
7,0.7,0,0.3,0
7,0.7,0,0.4,0
7,0.7,0,0.5,0
7,0.7,0,0.6,0
7,0.7,0,0.7,0
7,0.7,0,0.8,0
7,0.7,0,0.9,0
7,0.7,0,1,0
7,0.7,0.1,0,0
7,0.7,0.1,0.1,0.001
7,0.7,0.1,0.2,0.002
7,0.7,0.1,0.3,0.003
7,0.7,0.1,0.4,0.004
7,0.7,0.1,0.5,0.005
7,0.7,0.1,0.6,0.006
7,0.7,0.1,0.7,0.007
7,0.7,0.1,0.8,0.008
7,0.7,0.1,0.9,0.009
7,0.7,0.1,1,0.01
7,0.7,0.2,0,0
7,0.7,0.2,0.1,0.002
7,0.7,0.2,0.2,0.004
7,0.7,0.2,0.3,0.006
7,0.7,0.2,0.4,0.008
7,0.7,0.2,0.5,0.01
7,0.7,0.2,0.6,0.012
7,0.7,0.2,0.7,0.014
7,0.7,0.2,0.8,0.016
7,0.7,0.2,0.9,0.018
7,0.7,0.2,1,0.02
7,0.7,0.3,0,0
7,0.7,0.3,0.1,0.003
7,0.7,0.3,0.2,0.006
7,0.7,0.3,0.3,0.009
7,0.7,0.3,0.4,0.012
7,0.7,0.3,0.5,0.015
7,0.7,0.3,0.6,0.018
7,0.7,0.3,0.7,0.021
7,0.7,0.3,0.8,0.024
7,0.7,0.3,0.9,0.027
7,0.7,0.3,1,0.03
7,0.7,0.4,0,0
7,0.7,0.4,0.1,0.004
7,0.7,0.4,0.2,0.008
7,0.7,0.4,0.3,0.012
7,0.7,0.4,0.4,0.016
7,0.7,0.4,0.5,0.02
7,0.7,0.4,0.6,0.024
7,0.7,0.4,0.7,0.028
7,0.7,0.4,0.8,0.032
7,0.7,0.4,0.9,0.036
7,0.7,0.4,1,0.04
7,0.7,0.5,0,0
7,0.7,0.5,0.1,0.005
7,0.7,0.5,0.2,0.01
7,0.7,0.5,0.3,0.015
7,0.7,0.5,0.4,0.02
7,0.7,0.5,0.5,0.025
7,0.7,0.5,0.6,0.03
7,0.7,0.5,0.7,0.035
7,0.7,0.5,0.8,0.04
7,0.7,0.5,0.9,0.045
7,0.7,0.5,1,0.05
7,0.7,0.6,0,0
7,0.7,0.6,0.1,0.006
7,0.7,0.6,0.2,0.012
7,0.7,0.6,0.3,0.018
7,0.7,0.6,0.4,0.024
7,0.7,0.6,0.5,0.03
7,0.7,0.6,0.6,0.036
7,0.7,0.6,0.7,0.042
7,0.7,0.6,0.8,0.048
7,0.7,0.6,0.9,0.054
7,0.7,0.6,1,0.06
7,0.7,0.7,0,0
7,0.7,0.7,0.1,0.007
7,0.7,0.7,0.2,0.014
7,0.7,0.7,0.3,0.021
7,0.7,0.7,0.4,0.028
7,0.7,0.7,0.5,0.035
7,0.7,0.7,0.6,0.042
7,0.7,0.7,0.7,0.049
7,0.7,0.7,0.8,0.056
7,0.7,0.7,0.9,0.063
7,0.7,0.7,1,0.07
7,0.7,0.8,0,0
7,0.7,0.8,0.1,0.008
7,0.7,0.8,0.2,0.016
7,0.7,0.8,0.3,0.024
7,0.7,0.8,0.4,0.032
7,0.7,0.8,0.5,0.04
7,0.7,0.8,0.6,0.048
7,0.7,0.8,0.7,0.056
7,0.7,0.8,0.8,0.064
7,0.7,0.8,0.9,0.072
7,0.7,0.8,1,0.08
7,0.7,0.9,0,0
7,0.7,0.9,0.1,0.009
7,0.7,0.9,0.2,0.018
7,0.7,0.9,0.3,0.027
7,0.7,0.9,0.4,0.036
7,0.7,0.9,0.5,0.045
7,0.7,0.9,0.6,0.054
7,0.7,0.9,0.7,0.063
7,0.7,0.9,0.8,0.072
7,0.7,0.9,0.9,0.081
7,0.7,0.9,1,0.09
7,0.7,1,0,0
7,0.7,1,0.1,0.01
7,0.7,1,0.2,0.02
7,0.7,1,0.3,0.03
7,0.7,1,0.4,0.04
7,0.7,1,0.5,0.05
7,0.7,1,0.6,0.06
7,0.7,1,0.7,0.07
7,0.7,1,0.8,0.08
7,0.7,1,0.9,0.09
7,0.7,1,1,0.1
7,0.8,0,0,0
7,0.8,0,0.1,0
7,0.8,0,0.2,0
7,0.8,0,0.3,0
7,0.8,0,0.4,0
7,0.8,0,0.5,0
7,0.8,0,0.6,0
7,0.8,0,0.7,0
7,0.8,0,0.8,0
7,0.8,0,0.9,0
7,0.8,0,1,0
7,0.8,0.1,0,0
7,0.8,0.1,0.1,0.001142857
7,0.8,0.1,0.2,0.002285714
7,0.8,0.1,0.3,0.003428571
7,0.8,0.1,0.4,0.004571429
7,0.8,0.1,0.5,0.005714286
7,0.8,0.1,0.6,0.006857143
7,0.8,0.1,0.7,0.008
7,0.8,0.1,0.8,0.009142857
7,0.8,0.1,0.9,0.010285714
7,0.8,0.1,1,0.011428571
7,0.8,0.2,0,0
7,0.8,0.2,0.1,0.002285714
7,0.8,0.2,0.2,0.004571429
7,0.8,0.2,0.3,0.006857143
7,0.8,0.2,0.4,0.009142857
7,0.8,0.2,0.5,0.011428571
7,0.8,0.2,0.6,0.013714286
7,0.8,0.2,0.7,0.016
7,0.8,0.2,0.8,0.018285714
7,0.8,0.2,0.9,0.020571429
7,0.8,0.2,1,0.022857143
7,0.8,0.3,0,0
7,0.8,0.3,0.1,0.003428571
7,0.8,0.3,0.2,0.006857143
7,0.8,0.3,0.3,0.010285714
7,0.8,0.3,0.4,0.013714286
7,0.8,0.3,0.5,0.017142857
7,0.8,0.3,0.6,0.020571429
7,0.8,0.3,0.7,0.024
7,0.8,0.3,0.8,0.027428571
7,0.8,0.3,0.9,0.030857143
7,0.8,0.3,1,0.034285714
7,0.8,0.4,0,0
7,0.8,0.4,0.1,0.004571429
7,0.8,0.4,0.2,0.009142857
7,0.8,0.4,0.3,0.013714286
7,0.8,0.4,0.4,0.018285714
7,0.8,0.4,0.5,0.022857143
7,0.8,0.4,0.6,0.027428571
7,0.8,0.4,0.7,0.032
7,0.8,0.4,0.8,0.036571429
7,0.8,0.4,0.9,0.041142857
7,0.8,0.4,1,0.045714286
7,0.8,0.5,0,0
7,0.8,0.5,0.1,0.005714286
7,0.8,0.5,0.2,0.011428571
7,0.8,0.5,0.3,0.017142857
7,0.8,0.5,0.4,0.022857143
7,0.8,0.5,0.5,0.028571429
7,0.8,0.5,0.6,0.034285714
7,0.8,0.5,0.7,0.04
7,0.8,0.5,0.8,0.045714286
7,0.8,0.5,0.9,0.051428571
7,0.8,0.5,1,0.057142857
7,0.8,0.6,0,0
7,0.8,0.6,0.1,0.006857143
7,0.8,0.6,0.2,0.013714286
7,0.8,0.6,0.3,0.020571429
7,0.8,0.6,0.4,0.027428571
7,0.8,0.6,0.5,0.034285714
7,0.8,0.6,0.6,0.041142857
7,0.8,0.6,0.7,0.048
7,0.8,0.6,0.8,0.054857143
7,0.8,0.6,0.9,0.061714286
7,0.8,0.6,1,0.068571429
7,0.8,0.7,0,0
7,0.8,0.7,0.1,0.008
7,0.8,0.7,0.2,0.016
7,0.8,0.7,0.3,0.024
7,0.8,0.7,0.4,0.032
7,0.8,0.7,0.5,0.04
7,0.8,0.7,0.6,0.048
7,0.8,0.7,0.7,0.056
7,0.8,0.7,0.8,0.064
7,0.8,0.7,0.9,0.072
7,0.8,0.7,1,0.08
7,0.8,0.8,0,0
7,0.8,0.8,0.1,0.009142857
7,0.8,0.8,0.2,0.018285714
7,0.8,0.8,0.3,0.027428571
7,0.8,0.8,0.4,0.036571429
7,0.8,0.8,0.5,0.045714286
7,0.8,0.8,0.6,0.054857143
7,0.8,0.8,0.7,0.064
7,0.8,0.8,0.8,0.073142857
7,0.8,0.8,0.9,0.082285714
7,0.8,0.8,1,0.091428571
7,0.8,0.9,0,0
7,0.8,0.9,0.1,0.010285714
7,0.8,0.9,0.2,0.020571429
7,0.8,0.9,0.3,0.030857143
7,0.8,0.9,0.4,0.041142857
7,0.8,0.9,0.5,0.051428571
7,0.8,0.9,0.6,0.061714286
7,0.8,0.9,0.7,0.072
7,0.8,0.9,0.8,0.082285714
7,0.8,0.9,0.9,0.092571429
7,0.8,0.9,1,0.102857143
7,0.8,1,0,0
7,0.8,1,0.1,0.011428571
7,0.8,1,0.2,0.022857143
7,0.8,1,0.3,0.034285714
7,0.8,1,0.4,0.045714286
7,0.8,1,0.5,0.057142857
7,0.8,1,0.6,0.068571429
7,0.8,1,0.7,0.08
7,0.8,1,0.8,0.091428571
7,0.8,1,0.9,0.102857143
7,0.8,1,1,0.114285714
7,0.9,0,0,0
7,0.9,0,0.1,0
7,0.9,0,0.2,0
7,0.9,0,0.3,0
7,0.9,0,0.4,0
7,0.9,0,0.5,0
7,0.9,0,0.6,0
7,0.9,0,0.7,0
7,0.9,0,0.8,0
7,0.9,0,0.9,0
7,0.9,0,1,0
7,0.9,0.1,0,0
7,0.9,0.1,0.1,0.001285714
7,0.9,0.1,0.2,0.002571429
7,0.9,0.1,0.3,0.003857143
7,0.9,0.1,0.4,0.005142857
7,0.9,0.1,0.5,0.006428571
7,0.9,0.1,0.6,0.007714286
